Confnum,Reservation ID,Status,Booking Date,Arrival Date,Departure Date,Booking Window,LOS,Quantity,Room Type,Revenue,Adults,Children,Rate Code,Market Segment Group,Market Code,Source Code,Reservation Type,Block Id
154028,148121,CKOT,11/5/18,11/10/18,11/11/18,5,1,1,C1S,655,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
154030,148123,CKOT,11/5/18,11/12/18,11/15/18,7,3,1,D1K,1913,1,0,NTRK,Retail Discount,CSI,UA,,
154032,148125,CKOT,11/5/18,11/26/18,11/28/18,21,2,1,ADA,538,1,0,NAJV,Corporate,CON,AA,,
154033,148128,CKOT,11/5/18,12/6/18,12/7/18,31,1,1,A1K,390,1,0,RR,BAR,RAC,PMS,,
154042,148136,CKOT,11/5/18,11/5/18,11/6/18,0,1,1,C1S,496,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154048,148141,CKOT,11/5/18,11/8/18,11/10/18,3,2,1,D1K,1090,1,0,N67,Retail Discount,CSI,1A,,
154049,148143,CKOT,11/5/18,11/16/18,11/17/18,11,1,1,ADA,319,1,0,NFC3,OTA E-Commerce,TEC,HD,,
154050,148144,CKOT,11/5/18,12/14/18,12/16/18,39,2,1,A1K,790,2,0,R04,Retail Discount,TRA,XBE,,
154053,148147,CKOT,11/5/18,11/27/18,11/28/18,22,1,1,A1K,265,1,0,R04,Retail Discount,TRA,XBE,,
154055,148149,CKOT,11/5/18,11/7/18,11/8/18,2,1,1,C1K,675,1,0,CALI,Retail Discount,TRA,XBE,,
154057,148151,CKOT,11/5/18,11/14/18,11/15/18,9,1,1,ADA,275,1,0,N9R,Corporate,CON,PMS,,
154058,148152,CKOT,11/6/18,12/1/18,12/4/18,25,3,1,C1K,1074,2,0,NH7,Retail Discount,CSI,AA,,
154060,148154,CKOT,11/6/18,11/13/18,11/14/18,7,1,1,B1S,689,1,0,CR,Retail Discount,TRA,AA,,
154061,148155,CKOT,11/6/18,11/9/18,11/10/18,3,1,1,C1K,284,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154063,148156,CKOT,11/6/18,11/13/18,11/15/18,7,2,1,D1K,1350,2,0,NH7,Retail Discount,CSI,AA,,
154064,148157,CKOT,11/6/18,12/11/18,12/13/18,35,2,1,B1K,448,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154067,148160,CKOT,11/6/18,11/9/18,11/10/18,3,1,1,B1K,268,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154068,148161,CKOT,11/6/18,11/10/18,11/13/18,4,3,1,D1K,1315,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
154069,148162,CKOT,11/6/18,12/28/18,12/29/18,52,1,1,D1K,243,2,0,NH7,Retail Discount,CSI,AA,,
154070,148163,CKOT,11/6/18,12/28/18,12/29/18,52,1,1,D1K,243,2,0,NH7,Retail Discount,CSI,AA,,
154073,148166,CKOT,11/6/18,11/10/18,11/12/18,4,2,1,A1D,508,1,0,NEAU,Corporate,CON,UA,,
154074,148167,CKOT,11/6/18,11/8/18,11/9/18,2,1,1,D1K,618,1,0,CR,Retail Discount,TRA,AA,,
154075,148168,CKOT,11/6/18,12/14/18,12/17/18,38,3,1,C1S,1674,2,0,N57M,Retail Discount,TRA,TRWV,,
154076,148170,CKOT,11/6/18,12/4/18,12/6/18,28,2,1,D1K,666,1,0,NQ3,Corporate,CON,1A,,
154077,148171,CKOT,11/6/18,12/5/18,12/6/18,29,1,1,B1K,225,1,0,N9R,Corporate,CON,AA,,
154078,148172,CKOT,11/6/18,11/8/18,11/9/18,2,1,1,D1K,618,1,0,NKT2,Retail Discount,CSI,AA,,
154079,148173,CKOT,11/6/18,12/3/18,12/5/18,27,2,1,A1K,500,1,0,NAJV,Corporate,CON,AA,,
154080,148174,CKOT,11/6/18,11/8/18,11/9/18,2,1,1,D1K,618,1,0,N10U,Retail Discount,CSI,1P,,
154081,148175,CKOT,11/6/18,11/28/18,11/30/18,22,2,1,D1K,477,1,0,NTRK,Retail Discount,CSI,AA,,
154082,148176,CKOT,11/6/18,11/28/18,11/30/18,22,2,1,ADA,477,1,0,NTRK,Retail Discount,CSI,AA,,
154087,148181,CKOT,11/6/18,11/8/18,11/10/18,2,2,1,D1K,1004,2,0,NH7,Retail Discount,CSI,AA,,
154088,148182,CKOT,11/6/18,11/8/18,11/9/18,2,1,1,D1K,641,1,0,NXBV,Retail Discount,CSI,AA,,
154089,148183,CKOT,11/6/18,11/12/18,11/13/18,6,1,1,B1K,513,1,0,N10U,Retail Discount,CSI,AA,,
154090,148184,CKOT,11/6/18,11/9/18,11/11/18,3,2,1,D1K,977,2,0,NH7,Retail Discount,CSI,AA,,
154092,148185,CKOT,11/6/18,12/19/18,12/20/18,43,1,1,D1K,0,1,0,XO,Other,NOR,PMS,,
154094,148187,CKOT,11/6/18,11/12/18,11/13/18,6,1,1,D1K,486,1,0,NTRK,Retail Discount,CSI,AA,,
154095,148189,CKOT,11/6/18,11/12/18,11/13/18,6,1,1,A1K,513,1,0,NKT2,Retail Discount,CSI,AA,,
154099,148193,CKOT,11/6/18,11/8/18,11/10/18,2,2,1,A1K,634,1,0,NHW,Corporate,CON,PMS,,
154100,148194,CKOT,11/6/18,12/4/18,12/6/18,28,2,1,D1K,680,2,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
154101,148195,CKOT,11/6/18,11/10/18,11/12/18,4,2,1,D1K,842,1,0,NH7,Retail Discount,CSI,AA,,
154102,148196,CKOT,11/6/18,11/10/18,11/12/18,4,2,1,D1K,842,1,0,NH7,Retail Discount,CSI,AA,,
154103,148197,CKOT,11/6/18,12/4/18,12/6/18,28,2,1,D1K,680,2,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
154104,148198,CKOT,11/6/18,11/10/18,11/14/18,4,4,1,A1K,1276,1,0,N4YK,Corporate,COT,PMS,,
154105,148199,CKOT,11/6/18,11/9/18,11/10/18,3,1,1,A1K,310,1,0,N98,Corporate,CON,PMS,,
154106,148200,CKOT,11/6/18,11/19/18,11/21/18,13,2,1,B1S,908,2,1,T03,Retail Discount,TRA,XBE,,
154107,148201,CKOT,11/6/18,12/8/18,12/17/18,32,9,1,D1K,2853,1,0,N1NJ,Corporate,COT,AA,,
154108,148202,CKOT,11/6/18,12/8/18,12/17/18,32,9,1,D1K,2853,1,0,N1NJ,Corporate,COT,AA,,
154110,148204,CKOT,11/6/18,12/27/18,12/29/18,51,2,1,D1K,743,2,0,NH7,Retail Discount,CSI,AA,,
154112,148206,CKOT,11/6/18,11/17/18,11/20/18,11,3,1,B1K,771,2,0,T08,Retail Discount,TRA,PMS,,
154113,148207,CKOT,11/6/18,11/17/18,11/20/18,11,3,1,C1S,1635,2,2,T08,Retail Discount,TRA,PMS,,
154115,148209,CKOT,11/6/18,11/12/18,11/14/18,6,2,1,D1K,1450,1,0,R04,Retail Discount,TRA,XBE,,
154116,148210,CKOT,11/6/18,11/27/18,11/28/18,21,1,1,A1K,252,1,0,CR,Retail Discount,TRA,AA,,
154117,148211,CKOT,11/6/18,11/27/18,11/28/18,21,1,1,B1K,252,1,0,CR,Retail Discount,TRA,AA,,
154120,148212,CKOT,11/6/18,11/25/18,11/26/18,19,1,1,B1K,207,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154121,148213,CKOT,11/6/18,11/12/18,11/13/18,6,1,1,A1K,355,1,0,NG9,Corporate,CON,AA,,
154125,148217,CKOT,11/6/18,11/10/18,11/11/18,4,1,1,B1K,259,1,0,N08,OTA E-Commerce,TEC,AA,,
154126,148218,CKOT,11/6/18,11/29/18,11/30/18,23,1,1,A1K,310,1,0,NHLU,Corporate,CON,AA,,
154127,148219,CKOT,11/6/18,11/29/18,12/1/18,23,2,1,A1K,620,1,0,NHLU,Corporate,CON,AA,,
154128,148220,CKOT,11/6/18,11/11/18,11/12/18,5,1,1,D1K,394,1,0,N1UO,Retail Discount,CSI,AA,,
154130,148222,CKOT,11/6/18,11/29/18,11/30/18,23,1,1,C1K,395,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
154131,148223,CKOT,11/6/18,11/27/18,11/29/18,21,2,1,D1K,713,1,0,CR,Retail Discount,TRA,1P,,
154136,148228,CKOT,11/7/18,11/8/18,11/10/18,1,2,1,A1D,1290,2,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
154137,148229,CKOT,11/6/18,11/10/18,11/12/18,4,2,1,C1S,1228,1,0,R04,Retail Discount,TRA,MOBILEGC,,
154139,148231,CKOT,11/7/18,11/12/18,11/13/18,5,1,1,D1K,355,1,0,NG9,Corporate,CON,AA,,
154141,148233,CKOT,11/7/18,11/11/18,11/12/18,4,1,1,D1K,252,1,0,NH7,Retail Discount,CSI,AA,,
154142,148234,CKOT,11/7/18,11/28/18,11/29/18,21,1,1,D1K,265,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
154211,148309,CKOT,11/8/18,11/27/18,11/28/18,19,1,1,D1K,265,1,0,BRG,OTA E-Commerce,TEC,TABLT,,
154144,148236,CKOT,11/7/18,12/3/18,12/6/18,26,3,1,A1K,1206,1,0,NH7,Retail Discount,CSI,AA,,
154145,148237,CKOT,11/7/18,12/3/18,12/7/18,26,4,1,D1K,1557,1,0,NH7,Retail Discount,CSI,AA,,
154147,148239,CKOT,11/7/18,11/12/18,11/13/18,5,1,1,A1D,355,1,0,NG9,Corporate,CON,AA,,
154149,148241,CKOT,11/7/18,12/20/18,12/22/18,43,2,1,D1K,486,2,0,NH7,Retail Discount,CSI,PMS,,
154154,148246,CKOT,11/7/18,11/12/18,11/14/18,5,2,1,C1K,1395,2,0,NH7,Retail Discount,CSI,AA,,
154156,148248,CKOT,11/7/18,11/13/18,11/15/18,6,2,1,A1D,680,1,0,NSJX,Corporate,COT,AA,,
154157,148249,CKOT,11/7/18,11/13/18,11/15/18,6,2,1,ADA,570,1,0,NAX,Corporate,CON,PMS,,
154159,148251,CKOT,11/7/18,11/30/18,12/2/18,23,2,1,A1K,513,2,0,NH7,Retail Discount,CSI,AA,,
154160,148252,CKOT,11/7/18,12/5/18,12/7/18,28,2,1,B1K,504,1,0,NG9,Corporate,CON,AA,,
154161,148253,CKOT,11/7/18,11/11/18,11/12/18,4,1,1,A1K,240,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154163,148254,CKOT,11/7/18,12/11/18,12/13/18,34,2,1,D1K,560,1,0,NHE,Retail Discount,CSI,AA,,
154164,148255,CKOT,11/7/18,12/11/18,12/13/18,34,2,1,D1K,560,1,0,NHE,Retail Discount,CSI,AA,,
154166,148257,CKOT,11/7/18,12/8/18,12/9/18,31,1,1,D1K,285,2,0,CMPSPC,BAR,RAC,TAJ,,
154167,148258,CKOT,11/7/18,12/8/18,12/9/18,31,1,1,D1K,265,1,0,CMPSPC,BAR,RAC,TAJ,,
154168,148259,CKOT,11/7/18,11/11/18,11/14/18,4,3,1,C1K,1652,2,0,NH7,Retail Discount,CSI,AA,,
154169,148260,CKOT,11/7/18,11/28/18,11/29/18,21,1,1,B1K,252,1,0,N10U,Retail Discount,CSI,AA,,
154170,148261,CKOT,11/7/18,11/10/18,11/11/18,3,1,1,A1K,410,2,0,NH7,Retail Discount,CSI,AA,,
154174,148266,CKOT,11/7/18,12/15/18,12/16/18,38,1,1,A1D,0,2,0,XO,Other,NOR,PMS,,
154175,148267,CKOT,11/7/18,12/6/18,12/8/18,29,2,1,C1K,779,2,0,NH7,Retail Discount,CSI,AA,,
154176,148268,CKOT,11/7/18,11/12/18,11/13/18,5,1,1,B1K,576,1,0,NTRK,Retail Discount,CSI,UA,,
154177,148269,CKOT,11/7/18,12/3/18,12/5/18,26,2,1,B1K,430,1,0,NAJV,Corporate,CON,AA,,
154179,148271,CKOT,11/7/18,12/9/18,12/13/18,32,4,1,A1K,1040,1,0,N5S,Corporate,CON,AA,,
154180,148272,CKOT,11/7/18,11/28/18,11/30/18,21,2,1,B1K,477,1,0,NTRK,Retail Discount,CSI,AA,,
154213,148312,CKOT,11/8/18,12/21/18,12/22/18,43,1,1,D1K,270,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
154232,148335,CKOT,11/8/18,12/11/18,12/15/18,33,4,1,A1D,1553,2,0,NH7,Retail Discount,CSI,AA,,
154283,148385,CKOT,11/9/18,11/11/18,11/12/18,2,1,1,B1K,300,2,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
154393,148494,CKOT,11/10/18,11/10/18,11/11/18,0,1,1,D1K,284,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154193,148287,CKOT,11/7/18,11/12/18,11/14/18,5,2,1,D1K,1395,1,0,NTRK,Retail Discount,CSI,AA,,
154194,148288,CKOT,11/7/18,11/8/18,11/11/18,1,3,1,B1S,1065,1,0,NG9,Corporate,CON,AA,,
154195,148290,CKOT,11/7/18,12/4/18,12/6/18,27,2,1,A1D,770,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
154197,148291,CKOT,11/7/18,11/26/18,11/30/18,19,4,1,B1K,744,1,0,N78M,OTA E-Commerce,TEC,EXPDC,,
154198,148294,CKOT,11/7/18,12/2/18,12/5/18,25,3,1,B1K,645,1,0,NAJV,Corporate,CON,AA,,
154199,148296,CKOT,11/7/18,11/26/18,11/28/18,19,2,1,A1K,450,1,0,NAX,Corporate,CON,UA,,
154200,148297,CKOT,11/7/18,12/4/18,12/6/18,27,2,1,D1K,616,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154202,148299,CKOT,11/7/18,11/26/18,11/27/18,19,1,1,B1K,225,1,0,NAX,Corporate,CON,UA,,
154203,148300,CKOT,11/7/18,11/26/18,11/29/18,19,3,1,B1K,970,1,0,NP6I,OTA E-Commerce,TEC,EXPDC,,
154285,148387,CKOT,11/8/18,11/16/18,11/18/18,8,2,1,A1D,890,1,0,PARK,Retail Discount,TRA,MOBILEGC,,
154221,148323,CKOT,11/8/18,11/17/18,11/19/18,9,2,1,A1D,756,2,0,NH7,Retail Discount,CSI,AA,,
154222,148324,CKOT,11/7/18,11/9/18,11/10/18,2,1,1,B1K,295,1,0,R04,Retail Discount,TRA,XBE,,
154223,148325,CKOT,11/8/18,12/5/18,12/8/18,27,3,1,C1S,1915,2,0,R04,BAR,RAC,XBE,,
154224,148327,CKOT,11/7/18,11/28/18,11/29/18,21,1,1,B1K,239,1,0,R04,Retail Discount,TRA,XBE,,
154226,148329,CKOT,11/8/18,11/30/18,12/6/18,22,6,1,D1K,1503,1,0,NQ3,Corporate,CON,1A,,
154227,148330,CKOT,11/8/18,12/17/18,12/18/18,39,1,1,A1K,215,1,0,NAJV,Corporate,CON,AA,,
154228,148331,CKOT,11/8/18,11/26/18,11/28/18,18,2,1,B1K,504,1,0,CR,Retail Discount,TRA,AA,,
154229,148332,CKOT,11/8/18,11/30/18,12/1/18,22,1,1,D1K,265,1,0,R04,Retail Discount,TRA,AA,,
154231,148334,CKOT,11/8/18,11/27/18,11/28/18,19,1,1,D1K,239,1,0,NTRK,Retail Discount,CSI,AA,,
154233,148336,CKOT,11/8/18,11/12/18,11/15/18,4,3,1,C1K,2282,2,0,NH7,Retail Discount,CSI,AA,,
154234,148337,CKOT,11/8/18,11/12/18,11/13/18,4,1,1,B1K,594,2,0,XA,Packages,PNP,PMS,,
154236,148339,CKOT,11/8/18,12/4/18,12/7/18,26,3,1,B1K,909,1,0,BRG,OTA E-Commerce,TEC,TABLT,,
154237,148340,CKOT,11/8/18,12/4/18,12/7/18,26,3,1,B1K,1206,1,0,BRG,OTA E-Commerce,TEC,TABLT,,
154238,148341,CKOT,11/8/18,12/4/18,12/7/18,26,3,1,ADA,1206,1,0,BRG,OTA E-Commerce,TEC,TABLT,,
154239,148342,CKOT,11/8/18,11/8/18,11/10/18,0,2,1,D1K,948,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154240,148343,CKOT,11/8/18,12/11/18,12/13/18,33,2,1,ADA,504,1,0,NFM,Retail Discount,CSI,AA,,
154241,148344,CKOT,11/8/18,11/10/18,11/11/18,2,1,1,B1K,320,2,0,CALI,Retail Discount,TRA,MOBILEGC,,
154242,148345,CKOT,11/8/18,11/12/18,11/13/18,4,1,1,B1K,640,1,0,NFNK,OTA E-Commerce,TEC,EXPDC,,
154243,148346,CKOT,11/8/18,12/3/18,12/7/18,25,4,1,A1K,1000,1,0,NAJV,Corporate,CON,AA,,
154244,148347,CKOT,11/8/18,12/4/18,12/8/18,26,4,1,ADA,1116,1,0,NAX,Corporate,CON,UA,,
154245,148348,CKOT,11/8/18,11/15/18,11/16/18,7,1,1,C1S,0,1,0,XO,Other,NOR,PMS,,
154246,148349,CKOT,11/8/18,11/15/18,11/16/18,7,1,1,B1K,0,1,0,XO,Other,NOR,PMS,,
154247,148350,CKOT,11/8/18,11/12/18,11/14/18,4,2,1,C1S,900,1,0,T03,Retail Discount,TRA,AA,,
154250,148352,CKOT,11/8/18,11/28/18,11/30/18,20,2,1,D1K,400,2,0,N78M,OTA E-Commerce,TEC,EXPDC,,
154251,148353,CKOT,11/8/18,11/10/18,11/11/18,2,1,1,D1K,320,2,0,NH7,Retail Discount,CSI,AA,,
154252,148354,CKOT,11/8/18,11/11/18,11/12/18,3,1,1,B1K,266,1,0,N1UO,Retail Discount,CSI,AA,,
154253,148355,CKOT,11/8/18,11/9/18,11/12/18,1,3,1,C1S,1504,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154254,148356,CKOT,11/8/18,11/27/18,11/29/18,19,2,1,D1K,413,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154258,148359,CKOT,11/8/18,11/20/18,11/21/18,12,1,1,D1K,225,2,0,T20,Retail Discount,TRA,PMS,,
154260,148361,CKOT,11/8/18,12/1/18,12/2/18,23,1,1,A1D,378,2,2,CALI,Retail Discount,TRA,XBE,,
154261,148362,CKOT,11/8/18,12/1/18,12/2/18,23,1,1,D1K,356,2,1,CALI,Retail Discount,TRA,XBE,,
154262,148363,CKOT,11/8/18,12/1/18,12/2/18,23,1,1,B1K,257,2,0,CALI,Retail Discount,TRA,XBE,,
154264,148365,CKOT,11/8/18,11/16/18,11/17/18,8,1,1,ADA,228,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154265,148366,CKOT,11/8/18,12/10/18,12/14/18,32,4,1,A1K,1640,2,0,T13,Retail Discount,TRA,XBE,,
154266,148368,CKOT,11/8/18,12/16/18,12/18/18,38,2,1,D1K,530,1,0,R04,Retail Discount,TRA,XBE,,
154268,148370,CKOT,11/8/18,11/27/18,11/30/18,19,3,1,A1K,807,1,0,NAJV,Corporate,CON,AA,,
154270,148372,CKOT,11/8/18,12/11/18,12/13/18,33,2,1,B1K,504,1,0,NSSY,Retail Discount,CSI,AA,,
154271,148373,CKOT,11/8/18,12/5/18,12/6/18,27,1,1,A1K,0,1,0,N98,Corporate,CON,AA,,
154272,148374,CKOT,11/8/18,11/28/18,11/29/18,20,1,1,B1K,252,1,0,CR,Corporate,CON,AA,,
154273,148375,CKOT,11/8/18,11/27/18,11/29/18,19,2,1,A1D,538,1,0,NAJV,Corporate,CON,AA,,
154274,148376,CKOT,11/8/18,12/4/18,12/6/18,26,2,1,A1K,620,1,0,N98,Corporate,CON,AA,,
154275,148377,CKOT,11/8/18,11/28/18,11/29/18,20,1,1,B1K,239,1,0,CALI,Retail Discount,TRA,XBE,,
154278,148379,CKOT,11/8/18,11/8/18,11/9/18,0,1,1,C1K,675,1,0,NH7,Retail Discount,CSI,AA,,
154279,148380,CKOT,11/8/18,11/9/18,11/10/18,1,1,1,D1K,293,2,0,NH7,Retail Discount,CSI,AA,,
154280,148381,CKOT,11/8/18,12/7/18,12/9/18,29,2,1,B1K,530,1,0,RR,BAR,RAC,XBE,,
154281,148382,CKOT,11/8/18,11/13/18,11/14/18,5,1,1,ADA,275,1,0,N9R,Corporate,CON,PMS,,
154288,148392,CKOT,11/8/18,11/28/18,12/1/18,20,3,1,D1K,1031,1,0,CALI,Retail Discount,TRA,XBE,,
154290,148394,CKOT,11/9/18,11/30/18,12/1/18,21,1,1,A1K,285,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
154291,148399,CKOT,11/9/18,11/14/18,11/17/18,5,3,1,D1K,1737,2,0,NH7,Retail Discount,CSI,AA,,
154293,148401,CKOT,11/9/18,11/10/18,11/11/18,1,1,1,B1K,247,1,0,N3U,Corporate,CON,AA,,
154294,148402,CKOT,11/8/18,11/8/18,11/10/18,0,2,1,A1D,845,1,0,RR,BAR,RAC,PMS,,
154295,148403,CKOT,11/9/18,12/12/18,12/15/18,33,3,1,ADA,645,1,0,NAJV,Corporate,CON,AA,,
154296,148404,CKOT,11/9/18,12/31/18,1/6/19,52,6,1,A1K,2127,1,0,R04,Retail Discount,TRA,XBE,,
154302,148405,CKOT,11/9/18,11/29/18,11/30/18,20,1,1,ADA,265,1,0,NHW,Corporate,CON,UA,,
154303,148406,CKOT,11/9/18,12/2/18,12/6/18,23,4,1,A1K,1332,1,0,NQ3,Corporate,CON,UA,,
154304,148407,CKOT,11/9/18,12/4/18,12/5/18,25,1,1,A1D,259,1,0,N98,Corporate,CON,AA,,
154307,148410,CKOT,11/9/18,11/9/18,11/10/18,0,1,1,A1K,242,2,0,NFC3,OTA E-Commerce,TEC,HD,,
154308,148411,CKOT,11/9/18,11/28/18,11/30/18,19,2,1,A1K,622,1,0,NEAU,Corporate,CON,AA,,
154309,148412,CKOT,11/9/18,11/28/18,11/30/18,19,2,1,A1K,690,1,0,NMJQ,Corporate,CON,AA,,
154310,148413,CKOT,11/9/18,11/13/18,11/16/18,4,3,1,A1D,1065,1,0,NG9,Corporate,CON,AA,,
154314,148414,CKOT,11/9/18,11/9/18,11/10/18,0,1,1,B1K,375,1,0,RR,BAR,RAC,PMS,,
154315,148415,CKOT,11/9/18,11/26/18,11/28/18,17,2,1,C1K,713,1,0,NKT2,Retail Discount,CSI,AA,,
154317,148417,CKOT,11/9/18,11/15/18,11/16/18,6,1,1,D1K,369,1,0,NH7,Retail Discount,CSI,AA,,
154318,148418,CKOT,11/9/18,11/15/18,11/16/18,6,1,1,A1K,369,1,0,NH7,Retail Discount,CSI,AA,,
154319,148419,CKOT,11/9/18,11/15/18,11/16/18,6,1,1,D1K,369,1,0,NH7,Retail Discount,CSI,AA,,
154322,148422,CKOT,11/9/18,12/4/18,12/6/18,25,2,1,B1K,430,1,0,NAJV,Corporate,CON,AA,,
154324,148424,CKOT,11/9/18,11/12/18,11/13/18,3,1,1,D1K,459,2,0,NH7,Retail Discount,CSI,PMS,,
154328,148428,CKOT,11/9/18,12/11/18,12/15/18,32,4,1,B1K,1105,1,0,R04,Retail Discount,TRA,AA,,
154329,148429,CKOT,11/9/18,11/10/18,11/11/18,1,1,1,B1K,256,2,0,NLGA,OTA E-Commerce,TEC,WB,,
154330,148431,CKOT,11/9/18,12/22/18,12/27/18,43,5,1,D1K,1269,2,0,NH7,Retail Discount,CSI,AA,,
154331,148432,CKOT,11/9/18,12/23/18,12/27/18,44,4,1,D1K,1060,1,0,CMPSPC,BAR,RAC,TAJ,,
154333,148434,CKOT,11/9/18,11/11/18,11/14/18,2,3,1,A1K,855,1,0,NAX,Retail Discount,CSI,UA,,
154334,148435,CKOT,11/9/18,11/9/18,11/13/18,0,4,1,A1K,1960,1,0,R04,BAR,RAC,XBE,,
154335,148436,CKOT,11/9/18,11/12/18,11/13/18,3,1,1,B1S,698,1,0,NTRK,Retail Discount,CSI,AA,,
154339,148441,CKOT,11/9/18,11/28/18,11/29/18,19,1,1,D1K,257,2,0,XA,Packages,PNP,PMS,,
154340,148442,CKOT,11/10/18,11/26/18,11/30/18,16,4,1,A1D,1076,1,0,NAJV,Corporate,CON,AA,,
154342,148445,CKOT,11/9/18,11/22/18,11/24/18,13,2,1,B1K,459,1,0,R04,Retail Discount,TRA,XBE,,
154343,148446,CKOT,11/9/18,12/31/18,1/1/19,52,1,1,D1K,315,1,0,R04,Retail Discount,TRA,XBE,,
154345,148451,CKOT,11/10/18,11/10/18,11/12/18,0,2,1,D1K,590,2,0,NH7,Retail Discount,CSI,AA,,
154346,148452,CKOT,11/10/18,11/10/18,11/11/18,0,1,1,A1D,284,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154347,148453,CKOT,11/10/18,11/10/18,11/11/18,0,1,1,B1K,284,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154348,148454,CKOT,11/9/18,11/11/18,11/12/18,2,1,1,A1K,285,2,0,CR,Retail Discount,TRA,PMS,,
154353,148456,CKOT,11/10/18,11/16/18,11/18/18,6,2,1,D1K,513,2,0,NH7,Retail Discount,CSI,AA,,
154395,148496,CKOT,11/10/18,12/17/18,12/19/18,37,2,1,D1K,513,2,0,NH7,Retail Discount,CSI,AA,,
154396,148497,CKOT,11/10/18,11/10/18,11/11/18,0,1,1,D1K,320,2,0,NH7,Retail Discount,CSI,AA,,
154399,148500,CKOT,11/10/18,12/21/18,12/23/18,41,2,1,D1K,684,2,0,NH7,Retail Discount,CSI,AA,,
154400,148501,CKOT,11/10/18,11/30/18,12/2/18,20,2,1,D1K,531,2,0,NH7,Retail Discount,CSI,AA,,
154401,148503,CKOT,11/10/18,11/10/18,11/11/18,0,1,1,B1K,284,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154403,148505,CKOT,11/10/18,11/11/18,11/12/18,1,1,1,D1K,280,1,0,R04,Retail Discount,TRA,PMS,,
154404,148506,CKOT,11/10/18,11/13/18,11/15/18,3,2,1,A1D,1116,1,0,NLGA,OTA E-Commerce,TEC,WB,,
154405,148508,CKOT,11/10/18,11/27/18,11/28/18,17,1,1,D1K,265,1,0,RR,BAR,RAC,XBE,,
154406,148510,CKOT,11/10/18,11/16/18,11/19/18,6,3,1,B1K,855,2,0,R04,Retail Discount,TRA,XBE,,
154407,148511,CKOT,11/11/18,11/10/18,11/11/18,0,1,1,B1S,320,2,0,NH7,Retail Discount,CSI,AA,,
154408,148512,CKOT,11/11/18,11/13/18,11/15/18,2,2,1,D1K,1160,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154410,148514,CKOT,11/11/18,11/16/18,11/18/18,5,2,1,D1K,660,1,0,R04,Retail Discount,TRA,XBE,,
154413,148517,CKOT,11/11/18,11/12/18,11/14/18,1,2,1,B1K,1064,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154414,148745,CKOT,11/11/18,11/11/18,11/12/18,0,1,1,B1K,240,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154415,148746,CKOT,11/11/18,11/11/18,11/12/18,0,1,1,A1D,240,2,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154418,148749,CKOT,11/11/18,12/1/18,12/2/18,20,1,1,A1D,378,2,0,NH7,Retail Discount,CSI,AA,,
154419,148750,CKOT,11/11/18,12/11/18,12/12/18,30,1,1,B1K,300,2,0,NB11,OTA E-Commerce,TEC,BOOKINGDC,,
154472,148802,CKOT,11/12/18,11/18/18,11/19/18,6,1,1,B1K,225,1,0,NAX,Corporate,CON,UA,,
154420,148751,CKOT,11/11/18,11/16/18,11/18/18,5,2,1,D1K,513,2,0,NH7,Retail Discount,CSI,AA,,
154422,148754,CKOT,11/11/18,11/11/18,11/12/18,0,1,1,A1D,270,2,0,NH7,Retail Discount,CSI,AA,,
154424,148756,CKOT,11/11/18,11/11/18,11/12/18,0,1,1,B1K,224,1,0,NSYX,OTA E-Commerce,TEC,EXPDC,,
154425,148759,CKOT,11/11/18,11/22/18,11/23/18,11,1,1,A1K,285,2,0,R04,Retail Discount,TRA,TRWV,,
154426,148760,CKOT,11/11/18,12/1/18,12/2/18,20,1,1,A1D,257,2,0,NH7,Retail Discount,CSI,AA,,
